id,indicator,type,description,severity,first_seen,confidence
9252,75.130.11.6,ip,Auto-generated indicator,low,2021-03-12,0.49
9253,secure7528.org,domain,Auto-generated indicator,critical,2025-04-06,0.79
9254,47931aed50b39750ce73b9f65a8c78ff,hash,Auto-generated indicator,high,2024-10-23,0.5
9255,189.70.91.106,ip,Auto-generated indicator,high,2021-03-06,0.48
9256,168.241.54.131,ip,Auto-generated indicator,low,2022-12-30,0.99
9257,benign6808.com,domain,Auto-generated indicator,medium,2024-07-28,0.44
9258,42.190.104.235,ip,Auto-generated indicator,critical,2026-02-06,0.78
9259,98.3.205.197,ip,Auto-generated indicator,low,2024-06-17,0.79
9260,890dbb411a1ecbf8277cad9af61e8786,hash,Auto-generated indicator,low,2021-03-07,0.82
9261,68.66.166.157,ip,Auto-generated indicator,low,2021-11-06,0.73
9262,16004a93ea186f295eb7f580fc32a0b3,hash,Auto-generated indicator,low,2023-10-06,0.95
9263,120.88.155.16,ip,Auto-generated indicator,medium,2024-11-05,0.84
9264,service2441.info,domain,Auto-generated indicator,low,2022-04-26,0.67
9265,accounts3140.info,domain,Auto-generated indicator,medium,2021-01-02,0.68
9266,login7380.net,domain,Auto-generated indicator,low,2023-04-25,0.54
9267,130.42.80.110,ip,Auto-generated indicator,low,2023-08-03,0.5
9268,204.186.203.110,ip,Auto-generated indicator,low,2021-08-25,0.41
9269,251.161.234.22,ip,Auto-generated indicator,low,2023-04-05,0.69
9270,3381c3d8f977a96dc2fe1a9abbe0da39,hash,Auto-generated indicator,medium,2022-12-09,0.49
9271,service1617.info,domain,Auto-generated indicator,medium,2023-02-09,0.62
9272,login4236.info,domain,Auto-generated indicator,high,2021-11-14,0.9
9273,0b1120eb27470416e0f451867affdec1,hash,Auto-generated indicator,medium,2022-08-28,0.44
9274,d46eec7253210421f3e740ac53b7318e,hash,Auto-generated indicator,low,2026-03-26,0.55
9275,18.89.229.108,ip,Auto-generated indicator,low,2023-03-05,0.45
9276,login5093.org,domain,Auto-generated indicator,low,2023-10-25,0.94
9277,26.13.158.46,ip,Auto-generated indicator,low,2021-06-04,0.81
9278,133.248.19.51,ip,Auto-generated indicator,low,2024-01-22,0.78
9279,suspicious7687.net,domain,Auto-generated indicator,medium,2022-01-26,0.84
9280,181.1.109.114,ip,Auto-generated indicator,low,2021-11-10,0.43
9281,service6707.com,domain,Auto-generated indicator,low,2025-06-02,0.97
9282,dd5e58ea343f98c347d612dc8a3016b5,hash,Auto-generated indicator,low,2021-07-24,0.68
9283,3e62494fd793d51a9b0ff8c981bb63c1,hash,Auto-generated indicator,low,2026-03-09,0.91
9284,b8a65a3fddfcb857228fdb6614d6e6dd,hash,Auto-generated indicator,medium,2021-12-14,0.96
9285,accounts8670.org,domain,Auto-generated indicator,low,2021-08-18,0.62
9286,228.122.32.154,ip,Auto-generated indicator,medium,2021-04-08,0.78
9287,service3826.net,domain,Auto-generated indicator,low,2024-05-29,0.95
9288,9bbd8b8c103ecc457fb21a75bdcdf478,hash,Auto-generated indicator,critical,2024-12-13,0.65
9289,ed6627994711b130fd725a3cfb0b4bbc,hash,Auto-generated indicator,critical,2025-01-16,0.5
9290,secure5845.info,domain,Auto-generated indicator,high,2024-09-08,0.88
9291,accounts6413.org,domain,Auto-generated indicator,low,2021-01-20,0.97
9292,secure8207.com,domain,Auto-generated indicator,low,2021-08-20,0.52
9293,85.195.186.101,ip,Auto-generated indicator,high,2024-08-27,0.98
9294,00de0c6ce1546b938dd5b80c79a4c2d4,hash,Auto-generated indicator,high,2023-06-27,0.83
9295,124.183.156.195,ip,Auto-generated indicator,medium,2021-10-05,0.88
9296,3.196.59.27,ip,Auto-generated indicator,low,2025-02-09,0.49
9297,53.202.103.194,ip,Auto-generated indicator,low,2021-12-13,0.91
9298,9a21902c9f480da209f98724b48fca01,hash,Auto-generated indicator,low,2022-12-04,0.43
9299,login8341.net,domain,Auto-generated indicator,low,2021-11-03,0.68
9300,update6085.net,domain,Auto-generated indicator,high,2022-06-21,0.56
9301,6698221b2bb489bd3149ee508fa942de,hash,Auto-generated indicator,medium,2024-05-23,0.94
9302,18.33.222.40,ip,Auto-generated indicator,medium,2021-10-06,0.73
9303,0a8a93665a15926f48fc13bb6e1f55fc,hash,Auto-generated indicator,high,2025-07-19,0.72
9304,bdb4ae88c0c5f2afd6367d1d4f2d62bb,hash,Auto-generated indicator,medium,2021-04-12,0.95
9305,fa661101f102df65449a6eecb31d8abb,hash,Auto-generated indicator,low,2021-11-10,0.49
9306,b993aff37178aa30c33858cc4f90e517,hash,Auto-generated indicator,medium,2021-11-27,0.5
9307,195.181.191.63,ip,Auto-generated indicator,high,2021-09-30,0.58
9308,accounts1259.info,domain,Auto-generated indicator,high,2021-12-30,0.79
9309,4dba9dd4f3158e1e08c0cf6371ba63cb,hash,Auto-generated indicator,medium,2026-03-09,0.61
9310,accounts6752.org,domain,Auto-generated indicator,medium,2022-05-05,0.48
9311,3.187.67.205,ip,Auto-generated indicator,medium,2021-08-11,0.94
9312,4adf614888ba2b24db719a51a459ee5e,hash,Auto-generated indicator,low,2022-10-03,0.93
9313,suspicious3552.com,domain,Auto-generated indicator,medium,2025-08-06,0.48
9314,8d02e10593b66f7aff17faacc02e8994,hash,Auto-generated indicator,low,2024-05-01,0.82
9315,234.175.63.231,ip,Auto-generated indicator,medium,2021-06-16,0.63
9316,122.185.111.1,ip,Auto-generated indicator,low,2025-09-04,0.58
9317,57.24.192.84,ip,Auto-generated indicator,low,2025-02-06,0.77
9318,suspicious2490.net,domain,Auto-generated indicator,low,2024-01-21,0.48
9319,f457334994d4e4b3cd3a6f3db0424c23,hash,Auto-generated indicator,medium,2024-03-22,0.51
9320,login2590.com,domain,Auto-generated indicator,medium,2024-01-10,0.93
9321,242.111.76.115,ip,Auto-generated indicator,low,2023-10-17,0.9
9322,41.66.32.199,ip,Auto-generated indicator,medium,2025-02-13,0.47
9323,secure3533.info,domain,Auto-generated indicator,high,2022-02-07,0.42
9324,c4bc23b4f909d5a6e19570e635522e72,hash,Auto-generated indicator,medium,2021-07-17,0.8
9325,service6883.net,domain,Auto-generated indicator,low,2023-01-08,0.58
9326,312039fcacf839f432845e1dc3e7b423,hash,Auto-generated indicator,low,2022-06-01,0.95
9327,accounts1837.info,domain,Auto-generated indicator,critical,2025-08-28,0.94
9328,update2524.info,domain,Auto-generated indicator,medium,2021-06-13,0.65
9329,f43ec8fc5d70c7c6aa1dd8c464c1f70d,hash,Auto-generated indicator,high,2021-03-13,0.67
9330,80.107.98.48,ip,Auto-generated indicator,medium,2022-08-17,0.79
9331,d0267b31639c3bd6fa936fbbaac7144d,hash,Auto-generated indicator,medium,2021-01-24,0.97
9332,203.179.137.59,ip,Auto-generated indicator,low,2025-02-16,0.52
9333,portal4222.info,domain,Auto-generated indicator,medium,2025-06-17,0.76
9334,216.158.218.171,ip,Auto-generated indicator,low,2023-02-06,0.64
9335,benign9247.com,domain,Auto-generated indicator,low,2021-12-14,0.41
9336,malicious8304.com,domain,Auto-generated indicator,medium,2022-01-31,0.95
9337,212.43.165.92,ip,Auto-generated indicator,low,2025-03-14,0.76
9338,af3a3f27cc6172fb2e4d05464502a37c,hash,Auto-generated indicator,low,2022-02-27,0.69
9339,login8821.com,domain,Auto-generated indicator,low,2022-09-18,0.47
9340,204.76.99.5,ip,Auto-generated indicator,low,2023-11-12,0.76
9341,110.9.111.93,ip,Auto-generated indicator,low,2025-05-13,0.57
9342,161.25.191.226,ip,Auto-generated indicator,high,2023-09-19,0.95
9343,accounts3768.com,domain,Auto-generated indicator,low,2025-06-20,0.53
9344,2244c066f2e6b9bd513692ad74616808,hash,Auto-generated indicator,medium,2024-06-30,0.65
9345,0122f8bc803e4f4a2fdabf3b901bbb7c,hash,Auto-generated indicator,critical,2025-09-26,0.95
9346,e2188cab9aebc17797a4b23e57a3ad35,hash,Auto-generated indicator,low,2025-08-06,0.52
9347,155.223.110.75,ip,Auto-generated indicator,medium,2025-11-01,0.9
9348,suspicious1274.org,domain,Auto-generated indicator,critical,2021-08-14,0.76
9349,malicious984.net,domain,Auto-generated indicator,low,2023-06-12,0.47
9350,secure1718.info,domain,Auto-generated indicator,medium,2022-05-02,0.7
9351,212.14.190.170,ip,Auto-generated indicator,medium,2022-06-01,0.87
9352,5e527bef278f230242de7f1b7c05290e,hash,Auto-generated indicator,high,2024-08-07,0.41
9353,92.212.164.27,ip,Auto-generated indicator,medium,2026-01-14,0.89
9354,1d51a65b4cfa835acfa765cbe3d888fe,hash,Auto-generated indicator,high,2022-12-01,0.86
9355,8856bf81628437ab93f181b7546fe351,hash,Auto-generated indicator,low,2022-05-27,0.82
9356,129.159.127.64,ip,Auto-generated indicator,medium,2024-05-02,0.94
9357,195.153.156.158,ip,Auto-generated indicator,critical,2025-02-21,0.76
9358,f84b281c77cb23221b7dfef509343393,hash,Auto-generated indicator,low,2021-12-29,0.6
9359,6a228125da6077c39dbb22743d1e46d4,hash,Auto-generated indicator,medium,2026-04-18,0.69
9360,c91f6a1c682e678ad99b3835c85c1864,hash,Auto-generated indicator,medium,2023-05-26,0.43
9361,be56661ae2f2782c00008bfd78ea45c2,hash,Auto-generated indicator,low,2024-06-17,0.42
9362,benign3774.net,domain,Auto-generated indicator,low,2021-09-01,0.81
9363,3252e52b70f9198fe338a32c69cb6ac4,hash,Auto-generated indicator,low,2022-09-26,0.71
9364,4a6f5ade1c06eaa3eef287940e765bdd,hash,Auto-generated indicator,low,2020-12-07,0.46
9365,suspicious2443.net,domain,Auto-generated indicator,low,2025-03-10,0.49
9366,133.18.175.179,ip,Auto-generated indicator,high,2022-06-03,0.81
9367,69.220.103.131,ip,Auto-generated indicator,low,2023-12-17,0.64
9368,30.225.161.229,ip,Auto-generated indicator,low,2021-04-20,0.46
9369,portal5730.info,domain,Auto-generated indicator,high,2022-06-30,0.9
9370,secure3157.com,domain,Auto-generated indicator,medium,2024-09-10,0.98
9371,suspicious8018.info,domain,Auto-generated indicator,medium,2022-11-29,0.79
9372,c0b5ecb09239857e09efaab837bbb3c0,hash,Auto-generated indicator,low,2023-12-14,0.59
9373,111.105.16.229,ip,Auto-generated indicator,medium,2024-05-17,0.62
9374,83.233.236.185,ip,Auto-generated indicator,medium,2025-10-23,0.98
9375,110.177.59.126,ip,Auto-generated indicator,medium,2025-08-20,0.89
9376,suspicious9626.org,domain,Auto-generated indicator,medium,2024-12-29,0.43
9377,4769cad9eeb0711a498dbc11897fea7f,hash,Auto-generated indicator,low,2021-09-28,0.67
9378,update9157.info,domain,Auto-generated indicator,low,2023-01-28,0.54
9379,secure1503.net,domain,Auto-generated indicator,low,2024-08-24,0.97
9380,suspicious5550.net,domain,Auto-generated indicator,low,2024-08-03,0.67
9381,137.101.97.93,ip,Auto-generated indicator,critical,2022-08-24,0.45
9382,5ff0fad8ec518ee13a05324f025045df,hash,Auto-generated indicator,medium,2021-03-06,0.61
9383,85693c61198960fcaba48e94a707cbc8,hash,Auto-generated indicator,medium,2020-12-22,0.84
9384,malicious9760.info,domain,Auto-generated indicator,medium,2021-01-11,0.96
9385,suspicious1809.com,domain,Auto-generated indicator,high,2025-06-30,0.45
9386,suspicious910.info,domain,Auto-generated indicator,low,2025-05-01,0.43
9387,d41c76efb181523295791d96f2aacb43,hash,Auto-generated indicator,low,2021-05-19,0.53
9388,3878beb386e4d991a99929d14441b7da,hash,Auto-generated indicator,low,2025-12-24,0.85
9389,1e7969a4e910874c39b4471be7e8e2fe,hash,Auto-generated indicator,high,2024-02-01,0.89
9390,71a13a56f5b90a76941ea945f0549bcb,hash,Auto-generated indicator,critical,2025-05-14,0.92
9391,9c3560ec5ab21744ebc252c82388d308,hash,Auto-generated indicator,critical,2022-08-03,0.5
9392,45eb3d51c43969e25815ff085ec13742,hash,Auto-generated indicator,medium,2025-01-02,0.46
9393,133.33.141.154,ip,Auto-generated indicator,low,2022-07-31,0.84
9394,241.246.139.171,ip,Auto-generated indicator,medium,2025-05-26,0.86
9395,228.215.11.230,ip,Auto-generated indicator,high,2024-04-20,0.8
9396,deb33ef40b32ad040f744d0e72596fa3,hash,Auto-generated indicator,low,2025-05-08,0.53
9397,portal4255.info,domain,Auto-generated indicator,medium,2026-04-07,0.46
9398,130.97.130.21,ip,Auto-generated indicator,low,2025-11-26,0.59
9399,1ccd18fe25dcfa91b62e0235c7ce43f1,hash,Auto-generated indicator,low,2021-10-21,0.5
9400,update8628.org,domain,Auto-generated indicator,low,2024-12-13,0.62
9401,188.162.162.139,ip,Auto-generated indicator,medium,2022-03-15,0.69
9402,accounts7381.net,domain,Auto-generated indicator,low,2024-05-21,0.79
9403,39a2cc13d9972d71ad21e4cf014ff303,hash,Auto-generated indicator,low,2021-04-15,0.9
9404,suspicious4404.com,domain,Auto-generated indicator,medium,2025-07-13,0.68
9405,4ec18cee8b13eb81294db9becbff0a05,hash,Auto-generated indicator,medium,2025-06-01,0.73
9406,accounts6176.info,domain,Auto-generated indicator,low,2024-05-06,0.94
9407,4e107ccd4b22600a39807dc423e4caf2,hash,Auto-generated indicator,low,2023-03-11,0.49
9408,219.84.50.39,ip,Auto-generated indicator,high,2024-12-09,0.76
9409,185.60.210.160,ip,Auto-generated indicator,low,2024-02-07,0.89
9410,63079d997a8a7b1ad40f0106e1dec844,hash,Auto-generated indicator,low,2024-08-28,0.81
9411,84.63.44.62,ip,Auto-generated indicator,low,2022-01-15,0.49
9412,156.31.87.169,ip,Auto-generated indicator,low,2021-04-02,0.95
9413,155.184.99.33,ip,Auto-generated indicator,low,2022-10-28,0.56
9414,101.57.77.168,ip,Auto-generated indicator,low,2026-01-24,0.59
9415,secure114.net,domain,Auto-generated indicator,low,2025-05-03,0.62
9416,service2580.org,domain,Auto-generated indicator,low,2022-07-05,0.76
9417,suspicious8791.com,domain,Auto-generated indicator,medium,2025-04-08,0.6
9418,suspicious5100.info,domain,Auto-generated indicator,low,2025-04-14,0.5
9419,accounts6499.info,domain,Auto-generated indicator,low,2023-05-27,0.64
9420,update5806.net,domain,Auto-generated indicator,medium,2021-11-05,0.9
9421,79ffab62b6b1b59567af8b7acfef7341,hash,Auto-generated indicator,low,2026-02-01,0.43
9422,8c50033ed5d549bdcbe77113950c7c8d,hash,Auto-generated indicator,low,2024-10-09,0.46
9423,secure2169.org,domain,Auto-generated indicator,low,2023-01-02,0.63
9424,25.108.40.33,ip,Auto-generated indicator,low,2022-05-25,0.41
9425,portal8839.com,domain,Auto-generated indicator,low,2021-07-14,0.81
9426,32f3a2fe4cdb75d7b538b2019cc32a6a,hash,Auto-generated indicator,medium,2025-05-15,0.65
9427,malicious643.com,domain,Auto-generated indicator,high,2024-02-24,0.83
9428,malicious6732.info,domain,Auto-generated indicator,low,2023-12-10,0.44
9429,ff86dc84db2bd21df1544a407e420a01,hash,Auto-generated indicator,medium,2026-04-01,0.71
9430,3018a7d970713171a4a51e2035304740,hash,Auto-generated indicator,medium,2025-02-12,0.73
9431,ae5f688465b58366e99c587c3715c23d,hash,Auto-generated indicator,low,2023-09-17,0.86
9432,240.158.174.96,ip,Auto-generated indicator,low,2023-04-23,0.77
9433,153.73.167.196,ip,Auto-generated indicator,medium,2026-03-03,0.87
9434,login7194.net,domain,Auto-generated indicator,medium,2025-01-03,0.95
9435,150.243.16.229,ip,Auto-generated indicator,high,2025-06-24,0.79
9436,224.153.19.121,ip,Auto-generated indicator,low,2023-03-26,0.94
9437,210.30.98.101,ip,Auto-generated indicator,low,2022-03-23,0.47
9438,f23e7e964451ac6122b2db28361b1709,hash,Auto-generated indicator,low,2023-06-10,0.67
9439,446700cdfdda46dede86af96646cf4c5,hash,Auto-generated indicator,low,2023-09-08,0.97
9440,50d6a73da8fd35f373b7dad6bb986aa1,hash,Auto-generated indicator,high,2022-01-29,0.69
9441,9d541832b29190109505c9e4787ab253,hash,Auto-generated indicator,low,2023-07-04,0.57
9442,66.120.209.227,ip,Auto-generated indicator,low,2021-03-26,0.94
9443,ae7e6c8a58883752205c920d60e960ed,hash,Auto-generated indicator,low,2024-08-28,0.72
9444,910704121e08fc1c8523bd185826efdd,hash,Auto-generated indicator,high,2022-04-30,0.98
9445,ea43ad65611691394c46974a1935d0ff,hash,Auto-generated indicator,low,2023-06-25,0.43
9446,196.31.23.10,ip,Auto-generated indicator,medium,2022-01-17,0.63
9447,f9d1c92f721c1662a06f714a1d135370,hash,Auto-generated indicator,low,2021-04-30,0.94
9448,3dd3d6a58f82c2b858ae34f085675ad0,hash,Auto-generated indicator,low,2024-10-02,0.59
9449,update9699.com,domain,Auto-generated indicator,low,2024-06-29,0.63
9450,ec9aa5298331f16b24ee39130b38809c,hash,Auto-generated indicator,high,2023-03-25,0.85
9451,5ebdb062f6234205733bb1ff4862b854,hash,Auto-generated indicator,low,2021-07-29,0.52
9452,6cca08543a47c3a0838d2f7874c71f0d,hash,Auto-generated indicator,low,2023-07-21,0.92
9453,suspicious2594.info,domain,Auto-generated indicator,medium,2021-11-05,0.8
9454,suspicious7231.com,domain,Auto-generated indicator,critical,2026-02-11,0.68
9455,d3b49f3d2162dbf69a5c852483456e2f,hash,Auto-generated indicator,high,2021-11-13,0.88
9456,suspicious7913.com,domain,Auto-generated indicator,high,2025-10-18,0.89
9457,f59f96679e15f097248102dc21430ae4,hash,Auto-generated indicator,medium,2022-02-22,0.62
9458,service643.org,domain,Auto-generated indicator,low,2025-05-13,0.72
9459,suspicious4206.com,domain,Auto-generated indicator,low,2021-11-01,0.92
9460,11ab3ec3acfde58e450adafc62a1a342,hash,Auto-generated indicator,low,2023-12-17,0.48
9461,9fc42b116f4704101165afbe474840ea,hash,Auto-generated indicator,high,2023-12-25,0.64
9462,243.19.193.29,ip,Auto-generated indicator,low,2021-04-13,0.86
9463,update5237.com,domain,Auto-generated indicator,high,2022-04-09,0.72
9464,accounts1488.net,domain,Auto-generated indicator,low,2025-11-07,0.62
9465,accounts1399.net,domain,Auto-generated indicator,low,2023-06-27,0.53
9466,226.67.35.124,ip,Auto-generated indicator,low,2021-11-22,0.95
9467,login1340.net,domain,Auto-generated indicator,medium,2022-10-25,0.57
9468,service8211.com,domain,Auto-generated indicator,low,2022-08-27,0.82
9469,fffabc52ef08443776287aab59137649,hash,Auto-generated indicator,medium,2022-02-05,0.93
9470,c5d12ecdc9fe815a1fab42e17c49e430,hash,Auto-generated indicator,medium,2020-12-10,0.75
9471,f867ebe5a2f56beb826a68fdb785df84,hash,Auto-generated indicator,medium,2021-05-31,0.85
9472,login4467.net,domain,Auto-generated indicator,low,2024-08-30,0.53
9473,c381bf42bb99f01d9e9c44aef9e72ad5,hash,Auto-generated indicator,low,2026-04-23,0.96
9474,benign7589.info,domain,Auto-generated indicator,medium,2024-02-02,0.81
9475,5a0c5adf4a06b1714e7d205782a8f991,hash,Auto-generated indicator,low,2025-02-14,0.4
9476,update7888.com,domain,Auto-generated indicator,low,2022-06-19,0.52
9477,update9377.net,domain,Auto-generated indicator,medium,2025-09-10,0.66
9478,ce24166873f217e1b023397a8f21f59e,hash,Auto-generated indicator,low,2022-11-13,0.58
9479,137.133.48.23,ip,Auto-generated indicator,high,2024-04-23,0.81
9480,68e6288fd78ed9557b41570e150d830f,hash,Auto-generated indicator,low,2024-04-10,0.7
9481,a38091d9906098cb772406f09029c703,hash,Auto-generated indicator,medium,2024-11-04,0.81
9482,29.148.106.101,ip,Auto-generated indicator,medium,2024-08-26,0.81
9483,3bf9a7104b3a7cce5ef29ac51f0d5e69,hash,Auto-generated indicator,low,2021-04-19,0.49
9484,update9926.com,domain,Auto-generated indicator,critical,2025-04-19,0.83
9485,156.203.124.25,ip,Auto-generated indicator,medium,2024-10-17,0.46
9486,14.157.165.245,ip,Auto-generated indicator,low,2025-12-07,0.42
9487,b069ec5ee2e7aee91d9cd3519482e45f,hash,Auto-generated indicator,medium,2026-03-31,0.89
9488,becc84a81db97313104d1c025b3f36d4,hash,Auto-generated indicator,medium,2021-10-01,0.92
9489,update9397.org,domain,Auto-generated indicator,medium,2022-09-01,0.92
9490,57.13.242.83,ip,Auto-generated indicator,medium,2023-01-17,0.87
9491,32735064d0928172107e7dbcefdedfb1,hash,Auto-generated indicator,high,2021-08-07,0.53
9492,39.38.5.33,ip,Auto-generated indicator,low,2025-02-26,0.43
9493,update5879.org,domain,Auto-generated indicator,high,2022-08-06,0.6
9494,182.240.101.71,ip,Auto-generated indicator,low,2021-10-23,0.92
